manage_id,permission_date,legacy_address,address,store_name
3130000-101-2014-00392,2014.5.22,서울특별시 마포구 합정동 368-3번지 1층 ,"서울특별시 마포구 토정로 35-1, 1층 (합정동)",빈브라더스(BEAN BROTHERS)
3130000-101-2014-00394,2014.5.22,서울특별시 마포구 상암동 35-8번지 ,"서울특별시 마포구 월드컵북로44길 37, 1층 (상암동, 일부)",쎄쎄쎄
3130000-101-2014-00395,2014.5.22,"서울특별시 마포구 공덕동 242-69 외1필지 1,2층 ","서울특별시 마포구 마포대로12길 34-5, 1,2층 (공덕동)",전주골참숯불화로구이
3130000-101-2014-00396,2014.5.23,서울특별시 마포구 서교동 327-11번지 1층일부 ,"서울특별시 마포구 와우산로 155 (서교동, 1층일부)",나무와숲
3130000-101-2014-00401,2014.5.26,서울특별시 마포구 성산동 19-5번지 ,서울특별시 마포구 성미산로 24 (성산동),뿔난생돼지
3130000-101-2014-00410,2014.5.28,서울특별시 마포구 서교동 408-16 지1층 ,"서울특별시 마포구 와우산로17길 19-22, 지1층 (서교동)",컨벤트펍
3130000-101-2014-00411,2014.5.28,서울특별시 마포구 동교동 147-4 2층 ,"서울특별시 마포구 연희로 3, 2층 (동교동)",서울갈매기
3130000-101-2014-00415,2014.5.29,서울특별시 마포구 연남동 562-27번지 1층일부 ,"서울특별시 마포구 동교로27길 77 (연남동, 1층일부)",따순밥 꼬순전
3130000-101-2014-00416,2014.5.29,서울특별시 마포구 염리동 155-12 ,"서울특별시 마포구 백범로 122, 1층 (염리동)",천장어
3130000-101-2014-00421,2014.6.2,서울특별시 마포구 아현동 329-9번지 1층일부 ,"서울특별시 마포구 굴레방로9길 2 (아현동, 1층일부)",늘푸른식당2호점
3130000-101-2014-00426,2014.6.2,서울특별시 마포구 중동 321번지 1층일부 ,"서울특별시 마포구 성암로3길 11 (중동, 1층일부)",꼬치먹고맴맴
3130000-101-2014-00430,2014.6.5,서울특별시 마포구 서교동 382-2 1층 ,"서울특별시 마포구 양화로7길 49 (서교동, 1층)",한담
3130000-101-2014-00434,2014.6.9,"서울특별시 마포구 합정동 413-26번지 1,2층, 지하1층 ","서울특별시 마포구 독막로 15 (합정동, 1,2층, 지하1층)",돼지대학교
3130000-101-2014-00437,2014.6.9,서울특별시 마포구 서교동 392-32번지 삼이빌딩 1층 ,"서울특별시 마포구 양화로7길 6-12 (서교동, 삼이빌딩 1층)",스시겐
3130000-101-2014-00444,2014.6.11,서울특별시 마포구 연남동 227-13 1층 ,"서울특별시 마포구 동교로46길 34, 1층 (연남동)",디트로이트 피지스
3130000-101-2014-00451,2014.6.13,서울특별시 마포구 연남동 227-13 지1층 ,"서울특별시 마포구 동교로46길 34, 지1층 (연남동)",숲
3130000-101-2014-00453,2014.6.13,서울특별시 마포구 합정동 412-4번지 지하1층 ,"서울특별시 마포구 독막로 27 (합정동, 지하1층)",깊은숲
3130000-101-2014-00457,2014.6.16,서울특별시 마포구 상암동 1607 YTN뉴스퀘어 지1층일부 ,"서울특별시 마포구 상암산로 76 (상암동, YTN뉴스퀘어 지1층일부)",니드커피
3130000-101-2014-00464,2014.6.17,서울특별시 마포구 도화동 538번지 성지빌딩지하1층7호 ,"서울특별시 마포구 큰우물로 75 (도화동, 성지빌딩지하1층7호)",시골맛집
3130000-101-2014-00466,2014.6.17,서울특별시 마포구 서교동 459-5 1층 ,"서울특별시 마포구 동교로 127 (서교동, 1층)",귀한족발 홍대서교점
3130000-101-2014-00467,2014.6.17,서울특별시 마포구 상암동 1603 (주)문화방송 지1층일부(비116호) ,"서울특별시 마포구 성암로 267 (상암동, (주)문화방송 지1층일부(비116호))",송추가마골 상암지점
3130000-101-2014-00469,2014.6.17,서울특별시 마포구 상암동 1601번지 KGIT센터 137호,"서울특별시 마포구 월드컵북로 402, 137호 (상암동, KGIT센터)",커피사피엔스
3130000-101-2014-00471,2014.6.17,서울특별시 마포구 마포동 388-5 아리수 빌딩 ,"서울특별시 마포구 마포대로4다길 31, 아리수 빌딩 7층 702호 (마포동)",로그아웃(Log out)
3130000-101-2014-00473,2014.6.18,서울특별시 마포구 대흥동 12-27 이대역푸르지오시티 지층 102호,"서울특별시 마포구 신촌로 170 (대흥동, 이대역푸르지오시티 지층 102호)",공룡통닭
3130000-101-2014-00476,2014.6.19,서울특별시 마포구 합정동 383-9번지 1층일부(좌측) ,"서울특별시 마포구 월드컵로1길 7 (합정동, 1층일부(좌측))",남고집합정점
3130000-101-2014-00480,2014.6.19,서울특별시 마포구 동교동 159-8,"서울특별시 마포구 양화로 153, 4층 (동교동, 일부)",씨제이씨지브이(주)홍대
3130000-101-2014-00481,2014.6.19,서울특별시 마포구 성산동 30-3번지 지1층일부 ,"서울특별시 마포구 성미산로5길 32 (성산동, 지1층일부)",앨리스앤모노
3130000-101-2014-00489,2014.6.23,서울특별시 마포구 신수동 52-1번지 1층일부 ,"서울특별시 마포구 독막로32길 4 (신수동, 1층일부)",행복한마포횟집
3130000-101-2014-00497,2014.6.25,서울특별시 마포구 동교동 164-19 1층 ,"서울특별시 마포구 홍익로6길 44, 1층 (동교동)",무야호랜드
3130000-101-2014-00498,2014.6.25,서울특별시 마포구 상암동 14-7 1층 ,"서울특별시 마포구 매봉산로2길 34 (상암동, 1층)",육회왕자 연어공주 상암DMC
3130000-101-2014-00509,2014.6.27,서울특별시 마포구 상암동 36-12번지 1층 일부 ,"서울특별시 마포구 월드컵북로48길 7 (상암동, 1층 일부)",짝태&노가리
3130000-101-2014-00519,2014.7.1,서울특별시 마포구 서교동 347-23 지하1층 ,"서울특별시 마포구 어울마당로 132-1 (서교동, 지하1층)",쭈앤쭈
3130000-101-2014-00520,2014.7.1,서울특별시 마포구 망원동 376-9 시우 ,"서울특별시 마포구 월드컵로15길 17, 시우 지층 (망원동)",다다랩
3130000-101-2014-00524,2014.7.3,서울특별시 마포구 서교동 481-5 ,"서울특별시 마포구 양화로7길 84, 1층 (서교동)",평이담백 뼈칼국수
3130000-101-2014-00527,2014.7.4,서울특별시 마포구 상수동 93-109 2층 ,"서울특별시 마포구 독막로15길 16 (상수동, 2층)",요아케
3130000-101-2014-00530,2014.7.7,"서울특별시 마포구 서교동 358-62번지 1,2층 ","서울특별시 마포구 어울마당로 100-8 (서교동, 1,2층)",홍대 마포껍데기
3130000-101-2014-00532,2014.7.7,서울특별시 마포구 서교동 327-45번지 1층 ,"서울특별시 마포구 와우산로29길 4-13, 1층 (서교동)",림가기
3130000-101-2014-00541,2014.7.9,서울특별시 마포구 연남동 488-4 ,"서울특별시 마포구 성미산로 109, 1층 101호 (연남동)",로앤쿡드 더브런치
3130000-101-2014-00545,2014.7.10,서울특별시 마포구 상암동 2-68번지 1층 ,"서울특별시 마포구 성암로15길 11, 1층 (상암동)",소문난김치볶음집
3130000-101-2014-00551,2014.7.11,"서울특별시 마포구 망원동 517번지 마포영화블렌하임 101동 16,18,19호 ","서울특별시 마포구 월드컵로25길 26 (망원동, 마포영화블렌하임 101동 16,18,19호)",카페하임
3130000-101-2014-00555,2014.7.14,서울특별시 마포구 동교동 204-20 1층일부 ,"서울특별시 마포구 동교로27길 25 (동교동, 1층일부)",대륙포차
3130000-101-2014-00566,2014.7.17,서울특별시 마포구 상암동 1465 1층,"서울특별시 마포구 성암로13길 14, 1층 (상암동)",아탕
3130000-101-2014-00567,2014.7.17,서울특별시 마포구 대흥동 337-80 ,"서울특별시 마포구 대흥로 64, 1층 (대흥동)",개성손만두
3130000-101-2014-00571,2014.7.18,서울특별시 마포구 서교동 332-19번지 ,"서울특별시 마포구 와우산로29바길 11, 2층 (서교동)",오즈(OZ)
3130000-101-2014-00573,2014.7.18,서울특별시 마포구 연남동 228-9 지1층 ,"서울특별시 마포구 동교로 266-5, 지1층 (연남동)",더 단단
3130000-101-2014-00575,2014.7.21,서울특별시 마포구 상암동 1601 ,"서울특별시 마포구 월드컵북로 402, B122호 (상암동, KGIT센터)",육파장
3130000-101-2014-00576,2014.7.21,서울특별시 마포구 상수동 324-7 ,"서울특별시 마포구 독막로 82 (상수동, 1층일부)",타코야오
3130000-101-2014-00579,2014.7.22,서울특별시 마포구 연남동 229-67 1층 일부 ,"서울특별시 마포구 동교로 267 (연남동, 1층 일부)",소이연남
3130000-101-2014-00580,2014.7.22,서울특별시 마포구 용강동 502 래미안 마포 리버웰 ,"서울특별시 마포구 토정로31길 23, 121동 104호(래미안 마포 리버웰단지내상가 지하1층) (용강동)",어부네
3130000-101-2014-00584,2014.7.23,서울특별시 마포구 신수동 10-2 2층 ,"서울특별시 마포구 백범로 68, 2층 (신수동)",바다양푼이동태탕&고기마니밥마니
3130000-101-2014-00585,2014.7.23,서울특별시 마포구 서교동 327-27번지 지층일부(우측) ,"서울특별시 마포구 와우산로29길 4-36 (서교동, 지층일부(우측))",아틀란티스(ATLANTIS)
3130000-101-2014-00589,2014.7.24,서울특별시 마포구 연남동 255-25 ,"서울특별시 마포구 성미산로28길 41, 1층 (연남동)",소코
3130000-101-2014-00594,2014.7.25,서울특별시 마포구 대흥동 248-18번지 1층일부 ,"서울특별시 마포구 대흥로 78 (대흥동, 1층일부)",프랜드
3130000-101-2014-00595,2014.7.25,서울특별시 마포구 상암동 21-10 1층 ,서울특별시 마포구 월드컵북로48길 41 (상암동),공간
3130000-101-2014-00597,2014.7.25,서울특별시 마포구 신공덕동 171 KCC웰츠타워 일부 101호,"서울특별시 마포구 백범로 202, 101 일부호 (신공덕동)",해미소 참치
3130000-101-2014-00602,2014.7.29,서울특별시 마포구 망원동 415-26번지 1층 ,"서울특별시 마포구 망원로 66, 1층 (망원동)",망원동고기집
3130000-101-2014-00604,2014.7.29,서울특별시 마포구 상암동 1751번지 대원빌딩 101-2호 ,"서울특별시 마포구 월드컵북로 497 (상암동, 대원빌딩 101-2호)",호치킨상암9단지점
3130000-101-2014-00607,2014.7.30,서울특별시 마포구 동교동 200-24 2층 ,"서울특별시 마포구 동교로 201, 2층 (동교동)",더블플레이치킨 홍대본점
3130000-101-2014-00610,2014.7.31,서울특별시 마포구 상암동 1604 2층 일부 ,"서울특별시 마포구 성암로 255, 2층 (상암동, 일부)",(주)엠에프지코리아매드포갈릭상암엠비씨점
3130000-101-2014-00612,2014.7.31,서울특별시 마포구 연남동 227-4 ,"서울특별시 마포구 동교로46길 42-3, 지1층 102호 (연남동)",코메아벨렘(꼼마벨렘COMME A BELEM)
3130000-101-2014-00616,2014.8.1,서울특별시 마포구 서교동 347-6번지 지하1층 ,"서울특별시 마포구 어울마당로 136-16 (서교동, 지하1층)",더에일
3130000-101-2014-00619,2014.8.4,서울특별시 마포구 서교동 346-42 1층 ,"서울특별시 마포구 어울마당로 122-1, 1층 (서교동)",헤이티 서울홍대점
3130000-101-2014-00622,2014.8.4,서울특별시 마포구 상암동 37-1번지 1층~3층 ,"서울특별시 마포구 월드컵북로 342 (상암동, 1층~3층)",봉참치
3130000-101-2014-00623,2014.8.4,서울특별시 마포구 상암동 11-7 1층 ,"서울특별시 마포구 월드컵북로44길 76-12 (상암동, 1층)",모카리아
3130000-101-2014-00624,2014.8.4,"서울특별시 마포구 서교동 371-3번지 1,2층 ","서울특별시 마포구 양화로16길 6, 1,2층 (서교동)",교촌치킨홍대점
3130000-101-2014-00626,2014.8.5,서울특별시 마포구 상수동 314-3번지 2층 ,"서울특별시 마포구 독막로15길 3-13, 2층 (상수동)",CIURICIURI
3130000-101-2014-00628,2014.8.5,서울특별시 마포구 용강동 502 래미안 마포 리버웰 ,"서울특별시 마포구 토정로31길 23, 래미안 마포 리버웰 121동 102,103호 (용강동)",술친구호프
3130000-101-2014-00629,2014.8.5,서울특별시 마포구 서교동 485-1 ,"서울특별시 마포구 동교로12길 13 (서교동, 1층일부)",커피디지 합정점
3130000-101-2014-00632,2014.8.6,서울특별시 마포구 서교동 375-32 1층 ,"서울특별시 마포구 월드컵북로1길 62, 1층 (서교동)",진진
3130000-101-2014-00633,2014.8.6,서울특별시 마포구 성산동 277-46 ,"서울특별시 마포구 성산로4길 6, 1층 (성산동)",비비큐(BBQ)치킨 성산점
3130000-101-2014-00644,2014.8.11,서울특별시 마포구 염리동 157-13번지 ,"서울특별시 마포구 백범로24길 5-5 (염리동, 1층)",오롯
3130000-101-2014-00647,2014.8.11,서울특별시 마포구 연남동 487-422번지 ,"서울특별시 마포구 연남로13길 1 (연남동, 1층일부)",나도주스(NADO Juice)
3130000-101-2014-00652,2014.8.13,서울특별시 마포구 상수동 336-16번지 1층 ,"서울특별시 마포구 와우산로3길 34, 1층 (상수동)",까리뇨
3130000-101-2014-00658,2014.8.13,서울특별시 마포구 상암동 1603 (주)문화방송 2층일부(204호) ,"서울특별시 마포구 성암로 267 (상암동, (주)문화방송 2층일부(204호))",더차이
3130000-101-2014-00660,2014.8.14,서울특별시 마포구 서교동 396-24번지 지1층일부 ,"서울특별시 마포구 양화로6길 57-7 (서교동, 지1층일부)",화규
3130000-101-2014-00661,2014.8.14,서울특별시 마포구 성산동 208-1 1층일부(좌측) ,"서울특별시 마포구 월드컵북로12길 20 (성산동, 1층일부)",와이제이비 컴퍼니
3130000-101-2014-00668,2014.8.19,서울특별시 마포구 합정동 414-20 지하1층 ,"서울특별시 마포구 독막로 11, 지하1층 (합정동)",벌트(Vurt)
3130000-101-2014-00671,2014.8.20,서울특별시 마포구 아현동 345-8 1층일부 ,"서울특별시 마포구 신촌로30길 9 (아현동, 1층일부)",즐겁다
3130000-101-2014-00674,2014.8.20,"서울특별시 마포구 성산동 591-1 이안1차 101,102호 ","서울특별시 마포구 월드컵로 204 (성산동, 이안1차 101호, 102호)",버거리 마포구청점
3130000-101-2014-00680,2014.8.22,서울특별시 마포구 상암동 33-4 1층일부 ,"서울특별시 마포구 월드컵북로44길 25 (상암동, 1층일부)",용수라면
3130000-101-2014-00684,2014.8.22,서울특별시 마포구 합정동 412-29번지 지1층 ,"서울특별시 마포구 독막로3길 6, 지1층 (합정동)",비앤비
3130000-101-2014-00687,2014.8.25,서울특별시 마포구 동교동 185-18,"서울특별시 마포구 신촌로 60, 1층 (동교동)",만리향
3130000-101-2014-00688,2014.8.26,서울특별시 마포구 상수동 323-2번지 2층 ,"서울특별시 마포구 독막로 72, 2층 (상수동)",웨일펍
3130000-101-2014-00689,2014.8.26,"서울특별시 마포구 상암동 35-7 1,2층 ","서울특별시 마포구 월드컵북로44길 39, 1,2층 (상암동)",(주)도시의어부
3130000-101-2014-00690,2014.8.27,서울특별시 마포구 공덕동 105-72 ,"서울특별시 마포구 마포대로14길 15, 1층 (공덕동, 일부)",온드림숯불갈비
3130000-101-2014-00692,2014.8.27,서울특별시 마포구 연남동 566-51번지 1층일부(우측) ,"서울특별시 마포구 연남로3길 9 (연남동, 1층일부(우측))",헬로인디아(Hello india)
3130000-101-2014-00693,2014.8.27,서울특별시 마포구 서교동 407-25 ,"서울특별시 마포구 잔다리로 9, 3층 (서교동)",부엉이산장 홍대점2
3130000-101-2014-00697,2014.8.29,서울특별시 마포구 서교동 483-25번지 지1층 ,"서울특별시 마포구 월드컵로8길 37-7, 지1층 (서교동)",백팩커스파티
3130000-101-2014-00701,2014.8.29,서울특별시 마포구 서교동 247-30번지 외1필지 1층일부 ,"서울특별시 마포구 동교로19길 73 (서교동, 1층일부)",아인(AHIN)
3130000-101-2014-00702,2014.9.1,서울특별시 마포구 합정동 433-5번지 2층 ,"서울특별시 마포구 동교로 42-1, 2층 (합정동)",블루스 하우스
3130000-101-2014-00705,2014.9.1,서울특별시 마포구 망원동 57-156 ,서울특별시 마포구 월드컵로21길 55 (망원동),반했닭
3130000-101-2014-00706,2014.9.1,서울특별시 마포구 상암동 1590번지 상암동 아이티타워 지하1층 127호 ,"서울특별시 마포구 월드컵북로 434 (상암동, 상암동 아이티타워 지하1층 127호)",돈카
3130000-101-2014-00710,2014.9.2,서울특별시 마포구 상암동 33-4번지 ,"서울특별시 마포구 월드컵북로44길 25, 지하1층 (상암동)",이스트앤드
3130000-101-2014-00720,2014.9.3,서울특별시 마포구 상수동 339-9번지 ,서울특별시 마포구 토정로 105 (상수동),곤
3130000-101-2014-00722,2014.9.4,서울특별시 마포구 당인동 25-22번지 ,"서울특별시 마포구 와우산로3길 50, 1,2층 (당인동)",당인식당
3130000-101-2014-00723,2014.9.4,서울특별시 마포구 공덕동 384-19번지 ,"서울특별시 마포구 마포대로7길 11, 지층 (공덕동, 용진빌딩)",홍박아구찜
3130000-101-2014-00730,2014.9.11,서울특별시 마포구 합정동 428-58번지 1층일부 ,"서울특별시 마포구 양화로3길 91 (합정동, 1층일부)",더라온키친서울
3130000-101-2014-00732,2014.9.11,서울특별시 마포구 합정동 392-3번지 1층일부 A동 ,"서울특별시 마포구 양화로1길 21, A동 (합정동, 1층일부)",합정고깃집
3130000-101-2014-00736,2014.9.12,서울특별시 마포구 망원동 395-4 1층일부 ,"서울특별시 마포구 포은로 75 (망원동, 1층일부)",동일루
3130000-101-2014-00737,2014.9.12,서울특별시 마포구 상수동 327-1 ,"서울특별시 마포구 와우산로7길 5, 2,3층 (상수동)",상수월남
3130000-101-2014-00738,2014.9.12,서울특별시 마포구 상암동 2-88번지 2층 ,"서울특별시 마포구 성암로15길 19, 2층 (상암동)",우시
3130000-101-2014-00740,2014.9.15,서울특별시 마포구 동교동 154-15 2층일부 ,"서울특별시 마포구 월드컵북로2길 81 (동교동, 2층일부)",준지의 아름다운 하루 연남점
3130000-101-2014-00741,2014.9.15,서울특별시 마포구 신공덕동 9-13번지 외1필지 1층 ,"서울특별시 마포구 만리재옛길 24-1, 1층 (신공덕동)",공덕닭발왕
3130000-101-2014-00751,2014.9.16,서울특별시 마포구 합정동 412-27 1층일부 ,"서울특별시 마포구 독막로 31-3 (합정동, 1층일부)",토리비 합정점
3130000-101-2014-00754,2014.9.18,서울특별시 마포구 연남동 561-3번지 1층일부 ,"서울특별시 마포구 동교로27길 80 (연남동, 1층일부)",리틀파파포
3130000-101-2014-00756,2014.9.19,서울특별시 마포구 상암동 12-16번지 ,"서울특별시 마포구 월드컵북로44길 76, 2층 (상암동)",차림
3130000-101-2014-00757,2014.9.19,서울특별시 마포구 동교동 203-56번지 1층일부 ,"서울특별시 마포구 월드컵북로6길 26 (동교동, 1층일부)",오우(OU)
3130000-101-2014-00759,2014.9.19,서울특별시 마포구 중동 311 ,"서울특별시 마포구 성암로3길 7, 지상1층 (중동)",메너머쭈꾸미
3130000-101-2014-00766,2014.9.24,서울특별시 마포구 상암동 42-20번지 지1층 ,"서울특별시 마포구 월드컵북로 352-18, 지1층 (상암동)",김영섭초밥2
3130000-101-2014-00771,2014.9.25,"서울특별시 마포구 상암동 11-1번지 외3필지 1층,2층일부 ","서울특별시 마포구 월드컵북로44길 76-11 (상암동, 1층,2층일부)",츄라우미 상암점
3130000-101-2014-00774,2014.9.25,서울특별시 마포구 연남동 373-10 ,"서울특별시 마포구 동교로 227-11, 1층 (연남동, 일부)",연백딸기모찌
3130000-101-2014-00775,2014.9.26,"서울특별시 마포구 서교동 444-2번지 1,2층 ","서울특별시 마포구 동교로 90, 1,2층 (서교동)",강화통통생고기
3130000-101-2014-00782,2014.9.30,서울특별시 마포구 도화동 2-339번지 지1층 ,"서울특별시 마포구 도화4길 39 (도화동, 지1층)",포춘
3130000-101-2014-00788,2014.10.2,서울특별시 마포구 아현동 326-6 1층일부 ,"서울특별시 마포구 마포대로21길 67 (아현동, 1층일부)",평창막국수
3130000-101-2014-00789,2014.10.2,서울특별시 마포구 상암동 11-1번지 지1층 ,"서울특별시 마포구 월드컵북로44길 76-11, 지1층 (상암동)",한촌설렁탕(상암DMC점)
3130000-101-2014-00790,2014.10.2,서울특별시 마포구 연남동 228-4 1층일부 ,"서울특별시 마포구 성미산로 188 (연남동, 1층일부)",화설
3130000-101-2014-00791,2014.10.2,서울특별시 마포구 서교동 461-8 1층 ,"서울특별시 마포구 동교로 133, 1층 (서교동)",큐브
3130000-101-2014-00799,2014.10.6,서울특별시 마포구 상수동 328-14 ,"서울특별시 마포구 와우산로 29, 1층 좌측호 (상수동)",연우김밥
3130000-101-2014-00806,2014.10.8,서울특별시 마포구 상암동 1603 ,"서울특별시 마포구 성암로 267, B1층 118호 (상암동)",코코이찌방야 상암MBC점
3130000-101-2014-00810,2014.10.10,서울특별시 마포구 망원동 414-82 1층일부 ,"서울특별시 마포구 망원로 70 (망원동, 1층일부)",식해
3130000-101-2014-00816,2014.10.13,서울특별시 마포구 마포동 35-1번지 현대빌딩 지하105호 ,"서울특별시 마포구 마포대로 15 (마포동, 현대빌딩 지하105호)",우리식당
3130000-101-2014-00820,2014.10.13,서울특별시 마포구 동교동 147-28 지1층 ,"서울특별시 마포구 연희로1길 15 (동교동, 지1층)",오이지
3130000-101-2014-00821,2014.10.13,서울특별시 마포구 상암동 35-7 3층 ,"서울특별시 마포구 월드컵북로44길 39, 3층 (상암동)",핫플레이스
3130000-101-2014-00824,2014.10.14,서울특별시 마포구 연남동 226-29 ,"서울특별시 마포구 성미산로 195, 1층 105호 (연남동)",소제이연남점
3130000-101-2014-00827,2014.10.15,서울특별시 마포구 도화동 179-1번지 1층일부 ,"서울특별시 마포구 도화길 35 (도화동, 1층일부)",더완벽한김밥
3130000-101-2014-00831,2014.10.17,서울특별시 마포구 상암동 41-29번지 1필지 1층 ,"서울특별시 마포구 월드컵북로50길 5, 1층 (상암동)",오시오청국장1
3130000-101-2014-00832,2014.10.17,서울특별시 마포구 상암동 12-11번지 1층 ,"서울특별시 마포구 매봉산로2안길 20, 1층 (상암동)",소세지하우스
3130000-101-2014-00833,2014.10.17,"서울특별시 마포구 서교동 460-8번지 1,2층 ","서울특별시 마포구 동교로17길 8, 1,2층 (서교동)",제주정원
3130000-101-2014-00834,2014.10.17,서울특별시 마포구 동교동 154-12번지 1층일부 ,"서울특별시 마포구 월드컵북로2길 85 (동교동, 1층일부)",카츠모토
3130000-101-2014-00841,2014.10.20,서울특별시 마포구 도화동 56 외1필지 2층일부 ,"서울특별시 마포구 마포대로4길 32 (도화동, 2층일부)",슈사이 와이
3130000-101-2014-00842,2014.10.21,서울특별시 마포구 아현동 635 ,"서울특별시 마포구 마포대로 195, 4-131호 (아현동, 마포래미안푸르지오아파트상가)",노랑통닭아현점
3130000-101-2014-00847,2014.10.22,서울특별시 마포구 망원동 419-7번지 에이동 1층 제4호 ,"서울특별시 마포구 월드컵로25길 139 (망원동, 에이동 1층 제4호)",김밥천국
3130000-101-2014-00851,2014.10.23,서울특별시 마포구 동교동 152-15번지 지1층일부(우측) ,"서울특별시 마포구 동교로 212-5 (동교동, 지1층일부)",연남주막 1987
3130000-101-2014-00855,2014.10.24,서울특별시 마포구 합정동 392-1번지 1층일부 ,"서울특별시 마포구 양화로1길 31 (합정동, 1층일부)",카에루
3130000-101-2014-00862,2014.10.27,서울특별시 마포구 도화동 290-4번지 ,"서울특별시 마포구 마포대로4길 30 (도화동, 1층일부)",올디스
3130000-101-2014-00863,2014.10.28,서울특별시 마포구 도화동 200-16 지1층일부 ,"서울특별시 마포구 도화4길 27 (도화동, 지1층일부)",음악의숲
3130000-101-2014-00868,2014.10.29,서울특별시 마포구 서교동 328-26번지 지1층일부 ,"서울특별시 마포구 와우산로29길 44 (서교동, 지1층일부)",김덕후의 곱창조 홍대4호점
3130000-101-2014-00869,2014.10.29,서울특별시 마포구 서교동 363-2 지1층 ,"서울특별시 마포구 와우산로 71, 지1층 (서교동)",도깨비
3130000-101-2014-00874,2014.10.31,서울특별시 마포구 동교동 204-34 외1필지 지1층일부,"서울특별시 마포구 월드컵북로4길 59 (동교동, 지1층일부)",미가해물탕?찜
3130000-101-2014-00876,2014.11.3,서울특별시 마포구 서교동 446-58 1층 ,"서울특별시 마포구 동교로 145, 1층 (서교동)",아날로그가든
3130000-101-2014-00877,2014.11.3,서울특별시 마포구 연남동 255-21 1층일부 ,"서울특별시 마포구 동교로39길 4 (연남동, 1층일부)",코코리코(COCORICO)
3130000-101-2014-00888,2014.11.5,서울특별시 마포구 도화동 183-15번지 2층 ,서울특별시 마포구 새창로 16 (도화동),벚꽃호프
3130000-101-2014-00893,2014.11.6,서울특별시 마포구 창전동 146-9번지 1층 ,"서울특별시 마포구 창전로 51, 1층 (창전동)",스테이빈(stay bean)
3130000-101-2014-00900,2014.11.10,서울특별시 마포구 성산동 226-2번지 ,"서울특별시 마포구 성미산로 86, 2층 (성산동)",포냐향
3130000-101-2014-00913,2014.11.12,서울특별시 마포구 동교동 169-8 ,"서울특별시 마포구 어울마당로 141, 1,2층 (동교동)",비어배트 홍대점
3130000-101-2014-00919,2014.11.13,서울특별시 마포구 노고산동 49-31번지 ,"서울특별시 마포구 신촌로 66, 12층 (노고산동, 농협중앙회 신촌 복합건물)",스튜디오 얌얌(Studio Yum Yum)
3130000-101-2014-00920,2014.11.13,서울특별시 마포구 동교동 154-12 1층일부(정면바라보고왼쪽) ,"서울특별시 마포구 월드컵북로2길 85 (동교동, 1층일부)",글렌(GLEN)
3130000-101-2014-00921,2014.11.14,서울특별시 마포구 염리동 173-29 1층일부(102~103호) ,"서울특별시 마포구 토정로37길 41 (염리동, 1층일부)",탐라순대국감자탕 마포점
3130000-101-2014-00924,2014.11.17,서울특별시 마포구 신공덕동 159번지 외2필지 신공덕2차삼성래미안상가2  2층 224호,"서울특별시 마포구 만리재로 74, 2층 224호 (신공덕동, 신공덕2차삼성래미안상가2)",팬트리11
3130000-101-2014-00926,2014.11.17,서울특별시 마포구 상암동 11-28 ,"서울특별시 마포구 월드컵북로44길 82 (상암동, 1층)",청도미나리식당(상암점)
3130000-101-2014-00928,2014.11.18,서울특별시 마포구 서교동 399-24 2층 ,"서울특별시 마포구 양화로6길 67, 2층 (서교동)",고수포차 본점
3130000-101-2014-00929,2014.11.18,서울특별시 마포구 합정동 391-19 ,"서울특별시 마포구 월드컵로3길 56, 1층 (합정동)",은하루
3130000-101-2014-00935,2014.11.19,"서울특별시 마포구 상암동 1602 서울산업진흥원, 지층 01호","서울특별시 마포구 월드컵북로 400, 지층 01호 (상암동, 서울산업진흥원)",시골보쌈앤감자옹심이
3130000-101-2014-00937,2014.11.20,서울특별시 마포구 상암동 2-141 1층 ,"서울특별시 마포구 월드컵북로42다길 32, 1층 (상암동)",생백골뱅이집
3130000-101-2014-00941,2014.11.21,서울특별시 마포구 상암동 41-29번지 지상2층 ,"서울특별시 마포구 월드컵북로50길 5 (상암동, 지상2층)",오시오청국장2
3130000-101-2014-00944,2014.11.21,서울특별시 마포구 서교동 361-3 Terra빌딩 지1층 ,"서울특별시 마포구 와우산로18길 29, 지1층 (서교동, Terra빌딩)",닭꼬얌
3130000-101-2014-00954,2014.11.26,서울특별시 마포구 동교동 204-11번지 1층 ,"서울특별시 마포구 동교로27길 27, 1층 (동교동)",짬뽕위에더짬뽕
3130000-101-2014-00955,2014.11.26,서울특별시 마포구 연남동 385-6번지 ,"서울특별시 마포구 동교로46길 23, 1층 (연남동, 오른쪽 일부)",부페트발라(Buffet Bala)
3130000-101-2014-00956,2014.11.27,서울특별시 마포구 망원동 399-12 1층 102호,"서울특별시 마포구 희우정로12길 23, 1층 102호 (망원동)",투스
3130000-101-2014-00961,2014.11.28,서울특별시 마포구 동교동 113-20번지 1층일부 ,"서울특별시 마포구 연희로1길 46 (동교동, 1층일부)",일본가정요리
3130000-101-2014-00966,2014.12.1,서울특별시 마포구 도화동 169-1 지1층일부 ,"서울특별시 마포구 마포대로 58 (도화동, 지1층일부)",단야
3130000-101-2014-00967,2014.12.1,서울특별시 마포구 서교동 384-10 ,"서울특별시 마포구 양화로11길 66, 1,2층 (서교동)",제주삼다돈
3130000-101-2014-00982,2014.12.5,서울특별시 마포구 연남동 257-7 1층 101호,"서울특별시 마포구 성미산로26길 41, 1층 101호 (연남동)",야키토리 고꼬 연남
